0,69
1,79
2,84
3,84
4,84
5,84
6,84
7,84
8,84
9,84
10,84
11,84
12,84
13,85
14,85
15,85
16,85
17,85
18,85
19,85
20,85
21,85
22,85
23,85
24,85
25,85
26,85
27,85
28,85
29,85
30,85
31,85
32,85
33,85
34,85
35,85
36,85
37,85
38,86
39,86
40,86
41,86
42,86
43,86
44,86
45,86
46,86
47,86
48,86
49,86
50,86
51,86
52,86
53,86
54,87
55,87
56,87
57,87
58,87
59,87
60,87
61,87
62,87
63,87
64,87
65,87
66,93
67,93
68,93
69,93
70,93
71,93
72,93
73,93
74,93
75,93
76,94
77,94
78,94
79,94
80,108
81,108
82,108
83,108
84,108
85,108
86,108
87,108
88,108
89,108
90,108
91,111
92,111
93,111
94,111
95,111
96,111
97,111
98,111
99,111
