0,529
1,541
2,544
3,544
4,544
5,544
6,544
7,544
8,544
9,544
10,544
11,544
12,544
13,544
14,544
15,544
16,544
17,544
18,544
19,544
20,544
21,544
22,544
23,544
24,545
25,545
26,545
27,545
28,545
29,545
30,545
31,545
32,545
33,545
34,545
35,545
36,545
37,545
38,545
39,545
40,545
41,545
42,545
43,545
44,545
45,545
46,545
47,546
48,546
49,546
50,546
51,546
52,546
53,547
54,547
55,547
56,547
57,547
58,547
59,547
60,547
61,548
62,548
63,548
64,548
65,548
66,548
67,548
68,548
69,548
70,548
71,548
72,548
73,548
74,548
75,548
76,548
77,549
78,549
79,549
80,549
81,549
82,549
83,549
84,549
85,549
86,549
87,549
88,549
89,549
90,549
91,549
92,549
93,549
94,549
95,549
96,549
97,549
98,550
99,550
