0,33
1,54
2,59
3,60
4,62
5,63
6,64
7,65
8,65
9,65
10,65
11,65
12,65
13,65
14,65
15,65
16,66
17,66
18,66
19,66
20,66
21,66
22,66
23,66
24,66
25,66
26,66
27,66
28,66
29,66
30,66
31,66
32,66
33,66
34,66
35,66
36,66
37,66
38,66
39,66
40,66
41,66
42,66
43,66
44,66
45,67
46,67
47,67
48,67
49,67
50,67
51,67
52,67
53,71
54,71
55,71
56,71
57,71
58,71
59,71
60,71
61,71
62,71
63,71
64,71
65,71
66,72
67,72
68,72
69,72
70,72
71,72
72,72
73,72
74,72
75,72
76,72
77,72
78,72
79,72
80,72
81,72
82,72
83,72
84,72
85,72
86,72
87,72
88,72
89,72
90,72
91,73
92,73
93,73
94,73
95,73
96,73
97,73
98,73
99,73
