0,60
1,68
2,71
3,71
4,71
5,71
6,71
7,72
8,72
9,72
10,72
11,72
12,72
13,76
14,76
15,76
16,76
17,76
18,76
19,76
20,76
21,77
22,77
23,77
24,77
25,77
26,77
27,77
28,77
29,77
30,77
31,77
32,77
33,77
34,77
35,77
36,77
37,78
38,78
39,78
40,78
41,78
42,78
43,78
44,78
45,78
46,78
47,78
48,78
49,78
50,78
51,78
52,78
53,78
54,78
55,78
56,78
57,78
58,78
59,78
60,78
61,78
62,79
63,79
64,79
65,79
66,79
67,80
68,80
69,80
70,80
71,80
72,80
73,80
74,80
75,80
76,80
77,80
78,80
79,80
80,80
81,80
82,80
83,80
84,80
85,80
86,80
87,80
88,81
89,81
90,81
91,81
92,81
93,81
94,81
95,81
96,81
97,81
98,85
99,85
